chi_over_kappa	current	noise	qfi_rate	noise_over_current_squared	inverse_qfi_rate
0.2463492205841168	0.1602854514284617	0.6433725511263613	0.1213758769648037	25.04230604553722	8.23886941134092
0.2464492405681136	0.1604574095355464	0.6444802950245166	0.1214744563531999	25.03168530128492	8.232183374358094
0.2465492605521104	0.1606295270889695	0.6455901144023261	0.1215730757575849	25.02108337920211	8.225505472889301
0.2466492805361072	0.1608018042680353	0.646702013822587	0.1216717351779586	25.01050025577042	8.218835693740926
0.246749300520104	0.1609742412523364	0.6478159978597696	0.1217704346143212	24.99993590752956	8.212174023746087
0.2468493205041008	0.1611468382217544	0.64893207110005	0.1218691740666726	24.98939031107722	8.20552044976457
0.2469493404880976	0.1613195953564603	0.6500502381413449	0.1219679535350127	24.97886344306891	8.198874958682774
0.2470493604720944	0.1614925128369155	0.6511705035933466	0.1220667730193417	24.9683552802179	8.192237537413627
0.2471493804560912	0.1616655908438715	0.6522928720775552	0.1221656325196595	24.95786579929503	8.185608172896542
0.247249400440088	0.1618388295583715	0.6534173482273158	0.122264532035966	24.94739497712863	8.17898685209734
0.2473494204240848	0.1620122291617503	0.6545439366878507	0.1223634715682613	24.93694279060439	8.172373562008193
0.2474494404080816	0.162185789835635	0.6556726421162973	0.1224624511165455	24.92650921666526	8.165768289647549
0.2475494603920784	0.1623595117619459	0.6568034691817387	0.1225614706808184	24.9160942323113	8.159171022060082
0.2476494803760752	0.1625333951228964	0.6579364225652424	0.1226605302610801	24.90569781459959	8.152581746316626
0.247749500360072	0.1627074401009944	0.6590715069598936	0.1227596298573306	24.8953199406441	8.1460004495141
0.2478495203440688	0.1628816468790423	0.6602087270708317	0.12285876946957	24.88496058761559	8.139427118775457
0.2479495403280656	0.1630560156401377	0.6613480876152826	0.1229579490977981	24.87461973274144	8.132861741249618
0.2480495603120624	0.1632305465676742	0.6624895933225982	0.123057168742015	24.8642973533056	8.126304304111407
0.2481495802960592	0.1634052398453417	0.6636332489342894	0.1231564284022207	24.85399342664844	8.119754794561489
0.248249600280056	0.1635800956571272	0.6647790592040628	0.1232557280784152	24.84370793016665	8.113213199826307
0.2483496202640528	0.1637551141873151	0.6659270288978549	0.1233550677705984	24.8334408413131	8.106679507158027
0.2484496402480496	0.1639302956204884	0.6670771627938712	0.1234544474787705	24.82319213759674	8.10015370383446
0.2485496602320464	0.1641056401415283	0.6682294656826183	0.1235538672029314	24.8129617965825	8.093635777159017
0.2486496802160432	0.1642811479356158	0.6693839423669425	0.1236533269430811	24.80274979589113	8.087125714460642
0.24874970020004	0.1644568191882319	0.6705405976620675	0.1237528266992196	24.79255611319918	8.080623503093738
0.2488497201840368	0.1646326540851577	0.6716994363956265	0.1238523664713468	24.78238072623878	8.074129130438129
0.2489497401680336	0.1648086528124759	0.6728604634077022	0.1239519462594629	24.77222361279756	8.067642583898973
0.2490497601520304	0.1649848155565707	0.6740236835508613	0.1240515660635677	24.76208475071858	8.061163850906727
0.2491497801360272	0.1651611425041287	0.6751891016901947	0.1241512258836614	24.75196411790018	8.054692918917061
0.249249800120024	0.1653376338421396	0.6763567227033496	0.1242509257197438	24.74186169229587	8.048229775410816
0.2493498201040208	0.1655142897578964	0.6775265514805696	0.1243506655718151	24.73177745191422	8.041774407893936
0.2494498400880176	0.1656911104389964	0.6786985929247317	0.1244504454398751	24.72171137481875	8.035326803897405
0.2495498600720144	0.1658680960733415	0.6798728519513825	0.1245502653239239	24.71166343912785	8.028886950977192
0.2496498800560112	0.1660452468491392	0.6810493334887763	0.1246501252239616	24.7016336230146	8.022454836714191
0.249749900040008	0.1662225629549026	0.6822280424779118	0.124750025139988	24.69162190470676	8.016030448714156
0.2498499200240048	0.1664000445794519	0.6834089838725709	0.1248499650720032	24.68162826248652	8.009613774607644
0.2499499400080016	0.1665776919119139	0.6845921626393559	0.1249499450200072	24.67165267469054	8.003204802049959
0.2500499599919984	0.1667555051417235	0.6857775837577264	0.125049964984	24.66169511970976	7.996803518721087
0.2501499799759952	0.166933484458624	0.6869652522200385	0.1251500249639816	24.65175557598927	7.990409912325642
0.250249999959992	0.1671116300526678	0.6881551730315839	0.125250124959952	24.64183402202829	7.9840239705928
0.2503500199439888	0.1672899421142167	0.6893473512106254	0.1253502649719112	24.63193043637995	7.977645681276243
0.2504500399279856	0.1674684208339428	0.6905417917884374	0.1254504449998592	24.62204479765131	7.971275032154112
0.2505500599119824	0.1676470664028291	0.6917384998093434	0.1255506650437959	24.61217708450312	7.964912011028929
0.2506500798959792	0.1678258790121705	0.6929374803307561	0.1256509251037215	24.60232727564981	7.958556605727545
0.250750099879976	0.1680048588535731	0.6941387384232127	0.1257512251796359	24.59249534985937	7.952208804101098
0.2508501198639728	0.1681840061189567	0.6953422791704194	0.1258515652715391	24.58268128595315	7.945868594024923
0.2509501398479696	0.1683633210005537	0.6965481076692838	0.125951945379431	24.57288506280592	7.939535963398533
0.2510501598319664	0.168542803690911	0.6977562290299606	0.1260523655033117	24.56310665934562	7.933210900145522
0.2511501798159632	0.16872245438289	0.6989666483758864	0.1261528256431813	24.55334605455331	7.926893392213534
0.25125019979996	0.168902273269667	0.7001793708438198	0.1262533257990396	24.54360322746308	7.920583427574203
0.2513502197839568	0.1690822605447346	0.7013944015838817	0.1263538659708867	24.53387815716192	7.914280994223085
0.2514502397679536	0.169262416401902	0.7026117457595978	0.1264544461587227	24.52417082278962	7.9079860801796
0.2515502597519504	0.1694427410352948	0.7038314085479312	0.1265550663625474	24.51448120353871	7.901698673486997
0.2516502797359472	0.1696232346393571	0.7050533951393291	0.1266557265823609	24.50480927865425	7.895418762212271
0.251750299719944	0.1698038974088511	0.7062777107377615	0.1267564268181633	24.49515502743386	7.889146334446115
0.2518503197039408	0.1699847295388583	0.7075043605607574	0.1268571670699544	24.48551842922748	7.882881378302875
0.2519503396879376	0.1701657312247794	0.7087333498394506	0.1269579473377342	24.47589946343744	7.876623881920478
0.2520503596719344	0.1703469026623361	0.7099646838186172	0.127058767621503	24.46629810951814	7.87037383346038
0.2521503796559312	0.1705282440475703	0.7111983677567161	0.1271596279212605	24.45671434697617	7.864131221107521
0.252250399639928	0.1707097555768463	0.7124344069259306	0.1272605282370067	24.44714815537004	7.857896033070253
0.2523504196239248	0.1708914374468501	0.7136728066122112	0.1273614685687419	24.43759951431018	7.851668257580288
0.2524504396079216	0.1710732898545907	0.7149135721153106	0.1274624489164657	24.42806840345878	7.845447882892662
0.2525504595919184	0.171255312997401	0.7161567087488325	0.1275634692801784	24.4185548025297	7.839234897285645
0.2526504795759152	0.1714375070729377	0.717402221840267	0.1276645296598799	24.40905869128844	7.83302928906072
0.252750499559912	0.1716198722791826	0.7186501167310357	0.1277656300555701	24.39958004955192	7.826831046542502
0.2528505195439088	0.171802408814443	0.7199003987765322	0.1278667704672492	24.39011885718848	7.820640158078695
0.2529505395279056	0.1719851168773522	0.7211530733461616	0.1279679508949171	24.38067509411772	7.814456612040042
0.2530505595119024	0.1721679966668705	0.7224081458233852	0.1280691713385737	24.37124874031044	7.80828039682026
0.2531505794958992	0.1723510483822858	0.7236656216057643	0.1281704317982192	24.36183977578854	7.802111500835985
0.253250599479896	0.1725342722232138	0.7249255061049945	0.1282717322738534	24.35244818062488	7.795949912526734
0.2533506194638928	0.1727176683895993	0.7261878047469578	0.1283730727654764	24.34307393494325	7.789795620354831
0.2534506394478896	0.1729012370817166	0.7274525229717592	0.1284744532730883	24.33371701891817	7.783648612805356
0.2535506594318864	0.1730849785001697	0.728719666233769	0.1285758737966889	24.32437741277494	7.777508878386113
0.2536506794158832	0.173268892845894	0.7299892400016682	0.1286773343362783	24.3150550967894	7.771376405627545
0.25375069939988	0.1734529803201562	0.7312612497584913	0.1287788348918565	24.30575005128789	7.765251183082697
0.2538507193838768	0.1736372411245547	0.7325357010016658	0.1288803754634235	24.29646225664721	7.75913319932717
0.2539507393678736	0.1738216754610215	0.7338125992430609	0.1289819560509793	24.28719169329442	7.753022442959045
0.2540507593518704	0.1740062835318213	0.7350919500090245	0.1290835766545239	24.27793834170685	7.746918902598859
0.2541507793358672	0.1741910655395534	0.7363737588404322	0.1291852372740573	24.2687021824119	7.740822566889522
0.254250799319864	0.1743760216871522	0.7376580312927283	0.1292869379095795	24.25948319598699	7.734733424496281
0.2543508193038608	0.1745611521778869	0.7389447729359685	0.1293886785610905	24.25028136305955	7.728651464106677
0.2544508392878576	0.1747464572153635	0.7402339893548667	0.1294904592285902	24.24109666430674	7.722576674430464
0.2545508592718544	0.1749319370035246	0.7415256861488373	0.1295922799120788	24.23192908045556	7.716509044199581
0.2546508792558512	0.1751175917466505	0.7428198689320382	0.1296941406115562	24.2227785922826	7.710448562168095
0.2547508992398479	0.1753034216493598	0.7441165433334187	0.1297960413270223	24.21364518061403	7.704395217112136
0.2548509192238448	0.1754894269166098	0.7454157149967611	0.1298979820584773	24.20452882632548	7.698348997829859
0.2549509392078416	0.1756756077536976	0.7467173895807238	0.129999962805921	24.19542951034195	7.692309893141396
0.2550509591918383	0.1758619643662605	0.7480215727588916	0.1301019835693536	24.18634721363773	7.686277891888783
0.2551509791758352	0.1760484969602771	0.7493282702198178	0.1302040443487749	24.17728191723629	7.680252982935923
0.255250999159832	0.1762352057420674	0.750637487667065	0.1303061451441851	24.16823360221017	7.674235155168545
0.2553510191438287	0.1764220909182938	0.7519492308192578	0.130408285955584	24.15920224968096	7.668224397494129
0.2554510391278256	0.176609152695962	0.7532635054101245	0.1305104667829717	24.15018784081913	7.662220698841868
0.2555510591118224	0.1767963912824213	0.7545803171885411	0.1306126876263483	24.14119035684398	7.656224048162621
0.2556510790958192	0.1769838068853657	0.7558996719185812	0.1307149484857136	24.13220977902356	7.650234434428854
0.255751099079816	0.1771713997128341	0.7572215753795567	0.1308172493610677	24.12324608867455	7.644251846634594
0.2558511190638127	0.1773591699732116	0.7585460333660687	0.1309195902524106	24.11429926716214	7.638276273795376
0.2559511390478096	0.1775471178752298	0.7598730516880529	0.1310219711597423	24.10536929590004	7.632307704948183
0.2560511590318064	0.1777352436279674	0.761202636170821	0.1311243920830628	24.09645615635033	7.626346129151428
0.2561511790158031	0.1779235474408513	0.7625347926551134	0.1312268530223721	24.08755983002335	7.620391535484861
0.2562511989998	0.1781120295236575	0.7638695269971447	0.1313293539776702	24.07868029847761	7.614443913049547
0.2563512189837968	0.1783006900865107	0.7652068450686449	0.131431894948957	24.06981754331979	7.608503250967815
0.2564512389677935	0.1784895293398862	0.7665467527569153	0.1315344759362327	24.06097154620457	7.602569538383195
0.2565512589517904	0.1786785474946104	0.7678892559648691	0.1316370969394972	24.05214228883451	7.596642764460372
0.2566512789357872	0.1788677447618606	0.7692343606110796	0.1317397579587505	24.04332975296008	7.590722918385153
0.2567512989197839	0.179057121353167	0.77058207262983	0.1318424589939925	24.03453392037947	7.584809989364396
0.2568513189037808	0.1792466774804128	0.7719323979711606	0.1319452000452234	24.02575477293854	7.578903966625966
0.2569513388877775	0.1794364133558345	0.7732853426009136	0.132047981112443	24.01699229253076	7.5730048394187
0.2570513588717744	0.1796263291920236	0.7746409125007856	0.1321508021956515	24.00824646109706	7.567112597012338
0.2571513788557712	0.1798164252019266	0.775999113668371	0.1322536632948487	23.9995172606258	7.561227228697492
0.2572513988397679	0.1800067015988458	0.7773599521172152	0.1323565644100347	23.9908046731527	7.555348723785582
0.2573514188237648	0.1801971585964404	0.7787234338768586	0.1324595055412096	23.98210868076064	7.549477071608796
0.2574514388077616	0.1803877964087269	0.7800895649928875	0.1325624866883732	23.97342926557972	7.543612261520046
0.2575514587917583	0.1805786152500797	0.781458351526982	0.1326655078515256	23.96476640978709	7.53775428289291
0.2576514787757552	0.1807696153352327	0.7828297995569681	0.1327685690306668	23.95612009560688	7.531903125121582
0.257751498759752	0.1809607968792787	0.7842039151768612	0.1328716702257968	23.94749030531014	7.526058777620841
0.2578515187437487	0.1811521600976711	0.7855807044969193	0.1329748114369156	23.93887702121471	7.520221229825985
0.2579515387277456	0.1813437052062248	0.7869601736436928	0.1330779926640232	23.93028022568518	7.514390471192788
0.2580515587117423	0.1815354324211158	0.788342328760071	0.1331812139071196	23.92169990113278	7.508566491197463
0.2581515786957391	0.1817273419588831	0.7897271760053346	0.1332844751662048	23.91313603001533	7.502749279336601
0.258251598679736	0.1819194340364292	0.7911147215552063	0.1333877764412788	23.90458859483712	7.496938825127122
0.2583516186637327	0.1821117088710201	0.7925049716018966	0.1334911177323416	23.89605757814882	7.491135118106251
0.2584516386477295	0.1823041666802871	0.7938979323541592	0.1335944990393931	23.88754296254748	7.485338147831441
0.2585516586317264	0.182496807682227	0.7952936100373396	0.1336979203624335	23.87904473067631	7.479547903880338
0.2586516786157231	0.1826896320952026	0.7966920108934228	0.1338013817014627	23.87056286522475	7.47376437585075
0.25875169859972	0.1828826401379444	0.7980931411810905	0.1339048830564807	23.86209734892825	7.467987553360568
0.2588517185837168	0.1830758320295501	0.7994970071757656	0.1340084244274874	23.85364816456831	7.462217426047754
0.2589517385677135	0.1832692079894862	0.8009036151696671	0.1341120058144829	23.84521529497232	7.456453983570268
0.2590517585517104	0.183462768237589	0.8023129714718623	0.1342156272174673	23.83679872301347	7.450697215606026
0.2591517785357071	0.1836565129940641	0.8037250824083135	0.1343192886364404	23.82839843161078	7.444947111852877
0.2592517985197039	0.1838504424794888	0.8051399543219355	0.1344229900714023	23.82001440372887	7.439203662028524
0.2593518185037008	0.1840445569148117	0.8065575935726441	0.1345267315223531	23.81164662237797	7.433466855870494
0.2594518384876975	0.1842388565213536	0.807978006537408	0.1346305129892926	23.80329507061387	7.427736683136103
0.2595518584716943	0.1844333415208089	0.8094011996103034	0.1347343344722209	23.79495973153772	7.422013133602385
0.2596518784556912	0.1846280121352459	0.8108271792025648	0.134838195971138	23.78664058829607	7.416296197066067
0.2597518984396879	0.1848228685871074	0.812255951742637	0.1349420974860439	23.77833762408075	7.410585863343519
0.2598519184236847	0.1850179110992119	0.81368752367623	0.1350460390169386	23.77005082212879	7.4048821222707
0.2599519384076815	0.1852131398947543	0.8151219014663704	0.1351500205638221	23.7617801657223	7.39918496370312
0.2600519583916783	0.1854085551973065	0.8165590915934549	0.1352540421266944	23.75352563818851	7.393494377515799
0.2601519783756751	0.185604157230818	0.8179991005553026	0.1353581037055555	23.74528722289951	7.387810353603212
0.2602519983596719	0.1857999462196176	0.819441934867213	0.1354622053004054	23.73706490327238	7.382132881879249
0.2603520183436687	0.1859959223884128	0.8208876010620121	0.135566346911244	23.72885866276896	7.376461952277176
0.2604520383276656	0.1861920859622919	0.8223361056901141	0.1356705285380715	23.72066848489582	7.370797554749574
0.2605520583116623	0.1863884371667238	0.8237874553195695	0.1357747501808878	23.71249435320423	7.365139679268319
0.2606520782956591	0.1865849762275595	0.8252416565361231	0.1358790118396928	23.70433625128998	7.359488315824514
0.260752098279656	0.1867817033710328	0.8266987159432697	0.1359833135144867	23.69619416279343	7.35384345442845
0.2608521182636527	0.18697861882376	0.8281586401623006	0.1360876552052693	23.68806807139933	7.348205085109585
0.2609521382476495	0.1871757228127427	0.8296214358323696	0.1361920369120408	23.67995796083681	7.342573197916462
0.2610521582316463	0.187373015565367	0.8310871096105411	0.1362964586348011	23.67186381487925	7.33694778291669
0.2611521782156431	0.1875704973094046	0.8325556681718448	0.1364009203735501	23.66378561734428	7.331328830196905
0.2612521981996399	0.1877681682730143	0.8340271182093358	0.1365054221282879	23.65572335209364	7.325716329862703
0.2613522181836367	0.187966028684742	0.8355014664341478	0.1366099638990145	23.64767700303309	7.32011027203861
0.2614522381676335	0.1881640787735218	0.8369787195755463	0.1367145456857299	23.63964655411245	7.314510646868049
0.2615522581516303	0.188362318768677	0.8384588843809889	0.1368191674884341	23.63163198932538	7.308917444513278
0.2616522781356271	0.1885607488999208	0.8399419676161806	0.1369238293071272	23.62363329270942	7.303330655155348
0.2617522981196239	0.1887593693973568	0.8414279760651269	0.1370285311418089	23.61565044834587	7.297750268994081
0.2618523181036208	0.1889581804914804	0.842916916530196	0.1371332729924796	23.60768344035969	7.292176276247999
0.2619523380876175	0.189157182413179	0.8444087958321687	0.137238054859139	23.59973225291948	7.286608667154306
0.2620523580716143	0.1893563753937333	0.8459036208103012	0.1373428767417871	23.59179687023737	7.281047431968824
0.2621523780556111	0.1895557596648181	0.8474013983223819	0.1374477386404241	23.58387727656902	7.275492560965964
0.2622523980396079	0.1897553354585025	0.8489021352447832	0.1375526405550499	23.57597345621341	7.269944044438684
0.2623524180236047	0.1899551030072517	0.850405838472526	0.1376575824856645	23.5680853935129	7.264401872698434
0.2624524380076015	0.1901550625439273	0.8519125149193348	0.1377625644322679	23.56021307285308	7.258866036075124
0.2625524579915983	0.1903552143017875	0.853422171517692	0.13786758639486	23.55235647866277	7.253336524917087
0.2626524779755951	0.1905555585144896	0.8549348152189041	0.1379726483734409	23.54451559541387	7.247813329591019
0.2627524979595919	0.1907560954160891	0.8564504529931534	0.1380777503680107	23.53669040762134	7.242296440481955
0.2628525179435887	0.1909568252410415	0.8579690918295567	0.1381828923785693	23.5288808998431	7.236785847993218
0.2629525379275855	0.1911577482242028	0.8594907387362294	0.1382880744051166	23.52108705668	7.231281542546381
0.2630525579115823	0.1913588646008308	0.8610154007403416	0.1383932964476527	23.51330886277572	7.225783514581213
0.2631525778955791	0.1915601746065851	0.8625430848881729	0.1384985585061776	23.50554630281669	7.220291754555666
0.2632525978795759	0.191761678477529	0.8640737982451812	0.1386038605806914	23.49779936153207	7.2148062529458
0.2633526178635727	0.1919633764501293	0.8656075478960534	0.1387092026711939	23.4900680236936	7.209327000245762
0.2634526378475695	0.1921652687612578	0.8671443409447701	0.1388145847776852	23.48235227411562	7.203853986967747
0.2635526578315663	0.1923673556481922	0.868684184514666	0.1389200069001654	23.47465209765494	7.198387203641937
0.2636526778155631	0.1925696373486164	0.870227085748486	0.1390254690386342	23.46696747921084	7.192926640816487
0.2637526977995599	0.1927721141006221	0.8717730518084511	0.139130971193092	23.45929840372487	7.187472289057459
0.2638527177835567	0.1929747861427091	0.8733220898763161	0.1392365133635385	23.45164485618094	7.182024138948796
0.2639527377675535	0.1931776537137859	0.8748742071534278	0.1393420955499737	23.44400682160515	7.176582181092284
0.2640527577515503	0.1933807170531718	0.8764294108607934	0.1394477177523978	23.43638428506574	7.171146406107495
0.2641527777355471	0.1935839764005965	0.8779877082391359	0.1395533799708107	23.42877723167307	7.165716804631763
0.2642527977195439	0.1937874319962014	0.8795491065489566	0.1396590822052124	23.4211856465795	7.160293367320136
0.2643528177035407	0.1939910840805405	0.8811136130705983	0.1397648244556028	23.41360951497933	7.15487608484534
0.2644528376875375	0.1941949328945816	0.8826812351043087	0.1398706067219821	23.40604882210878	7.149464947897732
0.2645528576715343	0.1943989786797064	0.8842519799702965	0.1399764290043502	23.39850355324583	7.144059947185266
0.2646528776555311	0.194603221677712	0.8858258550088016	0.140082291302707	23.39097369371029	7.138661073433453
0.2647528976395279	0.194807662130812	0.8874028675801547	0.1401881936170527	23.38345922886362	7.133268317385313
0.2648529176235247	0.1950123002816362	0.8889830250648347	0.1402941359473871	23.37596014410889	7.127881669801354
0.2649529376075215	0.1952171363732329	0.8905663348635409	0.1404001182937103	23.36847642489075	7.122501121459512
0.2650529575915183	0.195422170649069	0.8921528043972526	0.1405061406560224	23.36100805669534	7.117126663155116
0.2651529775755151	0.1956274033530309	0.8937424411072892	0.1406122030343232	23.35355502505022	7.111758285700861
0.2652529975595119	0.1958328347294256	0.8953352524553796	0.1407183054286129	23.34611731552433	7.106395979926756
0.2653530175435087	0.1960384650229817	0.896931245923721	0.1408244478388913	23.33869491372789	7.101039736680093
0.2654530375275055	0.1962442944788498	0.8985304290150486	0.1409306302651585	23.33128780531239	7.095689546825398
0.2655530575115023	0.1964503233426041	0.900132809252696	0.1410368527074145	23.32389597597047	7.090345401244398
0.2656530774954991	0.1966565518602427	0.9017383941806595	0.1411431151656593	23.31651941143586	7.08500729083599
0.2657530974794959	0.1968629802781886	0.9033471913636666	0.1412494176398929	23.30915809748339	7.079675206516189
0.2658531174634927	0.1970696088432911	0.90495920838724	0.1413557601301153	23.30181201992884	7.07434913921809
0.2659531374474895	0.197276437802826	0.9065744528577585	0.1414621426363265	23.29448116462891	7.069029079891846
0.2660531574314863	0.197483467404497	0.9081929324025287	0.1415685651585264	23.28716551748116	7.063715019504608
0.2661531774154831	0.1976906978964365	0.909814654669849	0.1416750276967152	23.27986506442398	7.058406949040498
0.2662531973994799	0.1978981295272062	0.9114396273290728	0.1417815302508928	23.27257979143645	7.053104859500575
0.2663532173834767	0.1981057625457986	0.9130678580706788	0.1418880728210592	23.26530968453836	7.047808741902787
0.2664532373674735	0.1983135972016377	0.914699354606335	0.1419946554072144	23.25805472979007	7.042518587281931
0.2665532573514703	0.1985216337445792	0.9163341246689655	0.1421012780093583	23.25081491329253	7.037234386689637
0.2666532773354671	0.1987298724249129	0.9179721760128211	0.1422079406274911	23.24359022118719	7.031956131194293
0.2667532973194639	0.1989383134933619	0.9196135164135398	0.1423146432616126	23.23638063965589	7.026683811881051
0.2668533173034607	0.1991469572010852	0.9212581536682211	0.1424213859117229	23.22918615492087	7.02141741985175
0.2669533372874575	0.1993558037996774	0.9229060955954907	0.1425281685778221	23.22200675324463	7.016156946224899
0.2670533572714543	0.1995648535411701	0.9245573500355667	0.14263499125991	23.21484242093001	7.010902382135645
0.2671533772554511	0.1997741066780327	0.9262119248503308	0.1427418539579867	23.20769314431995	7.005653718735715
0.2672533972394479	0.1999835634631741	0.9278698279233988	0.1428487566720523	23.20055890979758	7.000410947193392
0.2673534172234447	0.2001932241499419	0.9295310671601796	0.1429556994021066	23.19343970378605	6.995174058693487
0.2674534372074415	0.2004030889921252	0.9311956504879557	0.1430626821481497	23.18633551274856	6.989943044437278
0.2675534571914383	0.2006131582439547	0.9328635858559488	0.1431697049101816	23.17924632318826	6.984717895642491
0.2676534771754351	0.2008234321601035	0.9345348812353826	0.1432767676882023	23.17217212164818	6.97949860354326
0.2677534971594319	0.2010339109956883	0.9362095446195623	0.1433838704822118	23.16511289471119	6.974285159390088
0.2678535171434287	0.2012445950062705	0.9378875840239388	0.1434910132922101	23.15806862899994	6.969077554449806
0.2679535371274255	0.2014554844478566	0.9395690074861787	0.1435981961181972	23.1510393111768	6.963875780005549
0.2680535571114223	0.2016665795769	0.9412538230662391	0.143705418960173	23.14402492794381	6.958679827356707
0.2681535770954191	0.2018778806503013	0.9429420388464342	0.1438126818181377	23.13702546604261	6.95348968781889
0.2682535970794159	0.2020893879254091	0.9446336629315047	0.1439199846920912	23.13004091225436	6.948305352723907
0.2683536170634127	0.202301101660022	0.946328703448697	0.1440273275820335	23.12307125339976	6.943126813419704
0.2684536370474095	0.2025130221123882	0.9480271685478249	0.1441347104879645	23.11611647633892	6.937954061270353
0.2685536570314063	0.2027251495412076	0.9497290664013482	0.1442421334098844	23.10917656797131	6.932787087655996
0.2686536770154031	0.2029374842056324	0.951434405204444	0.1443495963477931	23.10225151523576	6.927625883972822
0.2687536969993999	0.2031500263652674	0.9531431931750723	0.1444570993016905	23.09534130511034	6.922470441633031
0.2688537169833967	0.2033627762801723	0.9548554385540581	0.1445646422715767	23.08844592461233	6.917320752064788
0.2689537369673935	0.2035757342108616	0.9565711496051581	0.1446722252574518	23.08156536079817	6.912176806712193
0.2690537569513903	0.2037889004183057	0.9582903346151341	0.1447798482593156	23.07469960076341	6.907038597035253
0.2691537769353871	0.2040022751639327	0.9600130018938282	0.1448875112771682	23.06784863164259	6.901906114509837
0.2692537969193839	0.2042158587096286	0.9617391597742379	0.1449952143110096	23.06101244060932	6.896779350627636
0.2693538169033807	0.204429651317738	0.9634688166125822	0.1451029573608398	23.05419101487611	6.891658296896149
0.2694538368873775	0.2046436532510664	0.9652019807883847	0.1452107404266588	23.0473843416943	6.886542944838624
0.2695538568713743	0.2048578647728799	0.9669386607045455	0.1453185635084667	23.04059240835414	6.881433285994031
0.2696538768553711	0.2050722861469068	0.9686788647874101	0.1454264266062633	23.03381520218459	6.876329311917039
0.2697538968393678	0.2052869176373384	0.9704226014868513	0.1455343297200486	23.02705271055334	6.871231014177964
0.2698539168233647	0.2055017595088303	0.9721698792763432	0.1456422728498228	23.02030492086677	6.86613838436274
0.2699539368073615	0.205716812026503	0.973920706653032	0.1457502559955858	23.01357182056983	6.861051414072892
0.2700539567913583	0.2059320754559434	0.9756750921378183	0.1458582791573376	23.00685339714607	6.855970094925485
0.2701539767753551	0.2061475500632051	0.9774330442754254	0.1459663423350782	23.0001496381175	6.850894418553112
0.2702539967593519	0.2063632361148101	0.9791945716344833	0.1460744455288075	22.99346053104464	6.845824376603837
0.2703540167433487	0.2065791338777495	0.980959682807601	0.1461825887385257	22.98678606352634	6.840759960741171
0.2704540367273455	0.2067952436194846	0.9827283864114423	0.1462907719642327	22.98012622319985	6.835701162644045
0.2705540567113423	0.2070115656079477	0.9845006910868062	0.1463989952059284	22.97348099774068	6.830647974006759
0.2706540766953391	0.2072281001115438	0.9862766054987042	0.146507258463613	22.96685037486262	6.82560038653896
0.2707540966793359	0.2074448473991505	0.9880561383364305	0.1466155617372863	22.96023434231762	6.82055839196561
0.2708541166633326	0.20766180774012	0.9898392983136522	0.1467239050269484	22.9536328878958	6.815521982026939
0.2709541366473295	0.20787898140428	0.9916260941684785	0.1468322883325994	22.94704599942533	6.810491148478424
0.2710541566313263	0.2080963686619341	0.9934165346635391	0.1469407116542391	22.94047366477246	6.805465883090752
0.271154176615323	0.2083139697838635	0.9952106285860695	0.1470491749918676	22.93391587184139	6.800446177649783
0.2712541965993199	0.2085317850413281	0.9970083847479857	0.147157678345485	22.92737260857427	6.79543202395651
0.2713542165833167	0.2087498147060666	0.9988098119859609	0.147266221715091	22.92084386295117	6.790423413827051
0.2714542365673135	0.2089680590502989	1.000614919161511	0.147374805100686	22.91432962298996	6.785420339092583
0.2715542565513103	0.2091865183467258	1.002423715161071	0.1474834285022697	22.90782987674628	6.780422791599333
0.271654276535307	0.2094051928685312	1.004236208896073	0.1475920919198422	22.90134461231356	6.775430763208532
0.2717542965193039	0.2096240828893827	1.006052409303037	0.1477007953534035	22.89487381782289	6.770444245796385
0.2718543165033007	0.2098431886834321	1.007872325343635	0.1478095388029536	22.88841748144299	6.765463231254043
0.2719543364872974	0.2100625105253174	1.009695966004789	0.1479183222684924	22.8819755913802	6.760487711487563
0.2720543564712943	0.2102820486901634	1.011523340298739	0.1480271457500201	22.87554813587836	6.755517678417872
0.2721543764552911	0.2105018034535826	1.013354457263133	0.1481360092475366	22.86913510321884	6.750553123980755
0.2722543964392878	0.2107217750916768	1.015189325961107	0.1482449127610418	22.86273648172042	6.745594040126792
0.2723544164232847	0.2109419638810376	1.017027955481365	0.1483538562905359	22.8563522597393	6.740640418821348
0.2724544364072815	0.2111623700987477	1.018870354938265	0.1484628398360187	22.84998242566903	6.735692252044534
0.2725544563912782	0.2113829940223821	1.020716533471898	0.1485718633974904	22.84362696794046	6.73074953179117
0.2726544763752751	0.2116038359300092	1.022566500248174	0.1486809269749509	22.83728587502166	6.725812250070756
0.2727544963592718	0.2118248961001913	1.024420264458904	0.1487900305684001	22.83095913541796	6.720880398907448
0.2728545163432686	0.2120461748119867	1.026277835321886	0.1488991741778381	22.82464673767181	6.715953970340006
0.2729545363272655	0.21226767234495	1.028139222080988	0.149008357803265	22.81834867036277	6.711032956421782
0.2730545563112622	0.2124893889791332	1.030004434006228	0.1491175814446806	22.81206492210749	6.706117349220679
0.2731545762952591	0.2127113249950874	1.031873480393868	0.149226845102085	22.80579548155963	6.701207140819114
0.2732545962792559	0.2129334806738631	1.033746370566488	0.1493361487754782	22.79954033740981	6.696302323314001
